geneid,pval.1v2,pval.1v3,pval.2v3,padj.1v2,padj.1v3,padj.2v3,l2fc.1v2,l2fc.1v3,l2fc.2v3,grp1_median,grp2_median,grp3_median,external_gene_name,description,entrezgene_id
ENSG00000160678,0.003388273,0.142570597,0.073659762,0.019130464,0.405618636,0.394640078,-0.303597603,-0.134563511,0.169034092,15152,18215,14984,S100A1,S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486],6271
ENSG00000143369,0.003394291,0.085887123,0.122757428,0.019156287,0.308894053,0.48900097,-0.551194054,-0.286758833,0.264435221,333,495,368,ECM1,extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153],1893
ENSG00000152284,0.00340781,0.286628904,0.029776861,0.019199886,0.574080583,0.267856187,-0.257258615,-0.083572514,0.173686101,293,366,299,TCF7L1,transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640],83439
ENSG00000163219,0.003406589,0.034620108,0.248955692,0.019199886,0.184766013,0.634327427,-0.361109882,-0.232075972,0.12903391,182,238.5,207,ARHGAP25,Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951],9938
ENSG00000164080,0.003406668,0.203109661,0.048646725,0.019199886,0.48652421,0.321811196,0.234924486,0.090289584,-0.144634902,668,549.5,565,RAD54L2,RAD54 like 2 [Source:HGNC Symbol;Acc:HGNC:29123],23132
ENSG00000170417,0.003404204,0.084069361,0.125209536,0.019199886,0.3051652,0.493663233,-0.240439176,-0.125640125,0.114799051,8588,9791,8789,TMEM182,transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391],130827
ENSG00000067248,0.003413853,0.217785726,0.044541065,0.019209442,0.503758536,0.311395359,0.145452864,0.054205598,-0.091247266,1201,1175.5,1081,DHX29,DExH-box helicase 29 [Source:HGNC Symbol;Acc:HGNC:15815],54505
ENSG00000154727,0.003411976,0.227391534,0.041754307,0.019209442,0.515656786,0.303627777,-0.205019396,-0.075135456,0.129883941,908,1041,879,GABPA,GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071],2551
ENSG00000156261,0.003413716,0.046861246,0.201303339,0.019209442,0.22185692,0.587614028,0.118918211,0.071518476,-0.047399735,3705,3410.5,3279,CCT8,chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623],10694
ENSG00000188176,0.003420401,0.009716555,0.486067992,0.019229964,0.086335371,0.80427628,-0.587866685,-0.460516039,0.127350645,319,501,455,SMTNL2,smoothelin like 2 [Source:HGNC Symbol;Acc:HGNC:24764],342527
ENSG00000234771,0.003419373,0.019264825,0.34907596,0.019229964,0.129707355,0.715033992,0.425476921,0.300842146,-0.124634775,343,245,247,SLC25A25-AS1,SLC25A25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27844],
ENSG00000011132,0.003438878,0.29329064,0.029128379,0.019325649,0.580928435,0.265289604,-0.220033143,-0.070869132,0.149164011,238,282,229,APBA3,amyloid beta precursor protein binding family A member 3 [Source:HGNC Symbol;Acc:HGNC:580],9546
ENSG00000040199,0.003448789,0.000128368,0.608609288,0.019373132,0.005454415,0.864495161,0.394335963,0.457912307,0.063576344,197,164.5,150,PHLPP2,PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149],23035
ENSG00000105518,0.003456444,0.057042455,0.175690998,0.01940791,0.248496139,0.560697053,-0.251141652,-0.145282679,0.105858974,571,643.5,554,TMEM205,transmembrane protein 205 [Source:HGNC Symbol;Acc:HGNC:29631],374882
ENSG00000136986,0.003461668,0.037903447,0.234527683,0.019429016,0.195140195,0.621656696,0.257558028,0.161925367,-0.095632661,1600,1354.5,1415,DERL1,derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454],79139
ENSG00000142089,0.00346835,0.331544661,0.023726447,0.019458282,0.615797797,0.238067912,-0.30576299,-0.090036566,0.215726424,2180,2534.5,2093,IFITM3,interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414],10410
ENSG00000100342,0.00347026,0.310498453,0.026471097,0.01946076,0.595508423,0.25337714,-0.377750101,-0.116379159,0.261370942,561,695.5,590,APOL1,apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618],8542
ENSG00000128626,0.003472723,0.039859093,0.228701366,0.019466338,0.201992356,0.615738019,-0.230561248,-0.144150734,0.086410514,545,663.5,597,MRPS12,mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380],6183
ENSG00000147650,0.003480765,0.514250836,0.01022194,0.019503173,0.755309476,0.157409884,0.266498869,0.052621541,-0.213877328,1111,940,1001,LRP12,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708],29967
ENSG00000137880,0.003492569,0.031315747,0.272877507,0.01956104,0.174507294,0.655976652,-0.474773485,-0.314716445,0.160057039,51,68,53,GCHFR,GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194],2644
ENSG00000103335,0.003497707,0.010488182,0.475421039,0.019581547,0.09040431,0.799414972,-0.310939019,-0.241748178,0.069190841,718,865,769,PIEZO1,piezo type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:HGNC:28993],9780
ENSG00000156381,0.003503116,0.04511865,0.209296389,0.019603549,0.217109961,0.595161353,0.351292432,0.213431959,-0.137860473,2355,1846,1868,ANKRD9,ankyrin repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20096],122416
ENSG00000137817,0.003510111,0.171550795,0.061471431,0.019617465,0.447510603,0.36587279,-0.226868361,-0.094522656,0.132345705,599,687.5,637,PARP6,poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921],56965
ENSG00000143390,0.003513026,0.049461936,0.196501543,0.019617465,0.229211939,0.582878328,0.315334979,0.18782572,-0.127509259,797,651.5,654,RFX5,regulatory factor X5 [Source:HGNC Symbol;Acc:HGNC:9986],5993
ENSG00000158560,0.003510887,0.739374228,0.004023986,0.019617465,0.887369558,0.096725338,0.392165142,0.039539329,-0.352625813,1135,875.5,1024,DYNC1I1,dynein cytoplasmic 1 intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:2963],1780
ENSG00000169760,0.003514481,0.031360353,0.267154181,0.019617465,0.174682435,0.651173701,0.461452372,0.300973754,-0.160478618,360,276,310,NLGN1,neuroligin 1 [Source:HGNC Symbol;Acc:HGNC:14291],22871
ENSG00000185070,0.00350769,0.272075623,0.032775864,0.019617465,0.560207934,0.277746789,-0.831283731,-0.278061146,0.553222585,115,203,129,FLRT2,fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761],23768
ENSG00000225138,0.003513944,0.080440486,0.133145758,0.019617465,0.297889775,0.507084493,-0.790737384,-0.420580794,0.37015659,127,251.5,149,SLC9A3-AS1,SLC9A3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40550],
ENSG00000114698,0.003538464,0.280982302,0.03150848,0.019743022,0.568111995,0.274446726,-0.454748565,-0.149252368,0.305496197,403,565.5,402,PLSCR4,phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497],57088
ENSG00000135047,0.003543435,0.011976654,0.449959045,0.019762437,0.097948487,0.785431256,-0.189760936,-0.144952885,0.044808051,2673,3224,2906,CTSL,cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537],1514
ENSG00000119711,0.00355268,0.240452916,0.039743699,0.019805667,0.529164062,0.298114904,0.443301274,0.158041767,-0.285259507,3867,3262.5,3494,ALDH6A1,aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179],4329
ENSG00000166068,0.003566049,0.020865066,0.342249718,0.019871843,0.136193094,0.709950305,-0.379067609,-0.266555457,0.112512152,635,839,723,SPRED1,sprouty related EVH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20249],161742
ENSG00000122068,0.003576895,0.027281767,0.29385783,0.019923907,0.160744172,0.671405782,0.1950102,0.130859933,-0.064150266,2792,2606.5,2545,FYTTD1,forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25407],84248
ENSG00000100994,0.003580847,0.055210219,0.182855882,0.019937541,0.24487182,0.568775323,0.318020958,0.185364784,-0.132656174,13671,11153.5,11785,PYGB,glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723],5834
ENSG00000165775,0.003611321,0.000299893,0.747971183,0.020090343,0.009964099,0.920388108,-0.210414063,-0.231590517,-0.021176455,3746,4489,4331,FUNDC2,FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925],65991
ENSG00000197555,0.003609892,0.015644961,0.399941216,0.020090343,0.114905956,0.752722051,0.313312519,0.230194902,-0.083117617,310,247.5,240,SIPA1L1,signal induced proliferation associated 1 like 1 [Source:HGNC Symbol;Acc:HGNC:20284],26037
ENSG00000139233,0.003616208,0.137242162,0.081724563,0.020109091,0.398017315,0.411947731,0.219248535,0.098952786,-0.120295749,352,296,321,LLPH,"LLP homolog, long-term synaptic facilitation factor [Source:HGNC Symbol;Acc:HGNC:28229]",84298
ENSG00000138085,0.003618514,0.037738415,0.241572245,0.02010938,0.19466855,0.627592105,-0.217982422,-0.13802024,0.079962182,1913,2154,1984,ATRAID,all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090],51374
ENSG00000267152,0.003619294,0.160852898,0.067955479,0.02010938,0.433068007,0.380924222,-0.474768381,-0.204797511,0.26997087,81,109.5,92,AC093227.1,novel transcript,
ENSG00000198756,0.00362143,0.115842324,0.096466727,0.020112818,0.363140621,0.439688685,0.490700053,0.234487753,-0.256212301,421,283,283,COLGALT2,collagen beta(1-O)galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16790],23127
ENSG00000122884,0.003628917,0.261979989,0.035798989,0.020135098,0.549900415,0.285517599,0.324620585,0.110798427,-0.213822158,1584,1301,1404,P4HA1,prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546],5033
ENSG00000135940,0.003629165,0.073835329,0.146195328,0.020135098,0.284545045,0.523795824,-0.260574347,-0.141855955,0.118718392,8146,11253,9318,COX5B,cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269],1329
ENSG00000187688,0.003629998,0.057485211,0.180733216,0.020135098,0.24960993,0.56625709,-0.398297927,-0.232069602,0.166228324,127,175.5,150,TRPV2,transient receptor potential cation channel subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:18082],51393
ENSG00000266010,0.003647526,0.006501013,0.586025186,0.020223861,0.067861359,0.852990784,0.386339437,0.320157914,-0.066181523,561,422.5,469,GATA6-AS1,GATA6 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48840],
ENSG00000169223,0.003649894,0.130111365,0.08638883,0.020228533,0.387357001,0.423228648,-0.177637295,-0.08215981,0.095477485,1214,1385,1257,LMAN2,"lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]",10960
ENSG00000060491,0.003655168,0.018313649,0.375139412,0.020241996,0.125860054,0.736456943,-0.192721371,-0.139269456,0.053451915,519,616,516,OGFR,opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768],11054
ENSG00000073670,0.003655377,0.018936926,0.364159563,0.020241996,0.128382759,0.728393543,-1.037273967,-0.742120481,0.295153486,219,728.5,570,ADAM11,ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189],4185
ENSG00000163513,0.003659742,0.032479359,0.267284774,0.020257704,0.178515283,0.651173701,-0.248942242,-0.162287032,0.08665521,5823,6771,5952,TGFBR2,transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773],7048
ENSG00000171604,0.003665529,0.46619404,0.013222477,0.020281268,0.724540961,0.180154549,-0.258641447,-0.057584708,0.201056739,1074,1392,962,CXXC5,CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943],51523
ENSG00000088320,0.003668522,0.031822138,0.275128436,0.020281298,0.176136332,0.658506575,-0.577508133,-0.381998583,0.19550955,49,73.5,52,REM1,RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922],28954
ENSG00000235706,0.003668594,0.006300811,0.602507643,0.020281298,0.066823882,0.861490694,-0.391240011,-0.327800115,0.063439896,138,175,144,DICER1-AS1,DICER1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43017],
ENSG00000186577,0.00367163,0.064446018,0.166224595,0.020289621,0.264636943,0.548703769,0.237004124,0.133383548,-0.103620576,312,288.5,290,SMIM29,small integral membrane protein 29 [Source:HGNC Symbol;Acc:HGNC:1340],221491
ENSG00000121864,0.003673472,0.073064013,0.149486175,0.020291342,0.282723182,0.527759847,-0.229759845,-0.125948679,0.103811165,706,921,771,ZNF639,zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950],51193
ENSG00000196652,0.003678475,0.044786642,0.219932819,0.020310513,0.216455164,0.608153548,0.17740751,0.108527916,-0.068879594,358,299.5,320,ZKSCAN5,zinc finger with KRAB and SCAN domains 5 [Source:HGNC Symbol;Acc:HGNC:12867],23660
ENSG00000174233,0.003680956,0.084854849,0.130808859,0.02031575,0.306517913,0.502210556,0.355868414,0.186974994,-0.16889342,6085,5208,5338,ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237],112
ENSG00000245317,0.003688284,0.00296695,0.781747883,0.020347726,0.042476085,0.93242012,-0.581074108,-0.531399458,0.04967465,39,56.5,50,AC008393.1,novel transcript,
ENSG00000156990,0.003692915,0.21322334,0.048567428,0.020364799,0.498718368,0.321768315,-0.27133961,-0.103496185,0.167843425,421,504.5,469,RPUSD3,RNA pseudouridine synthase D3 [Source:HGNC Symbol;Acc:HGNC:28437],285367
ENSG00000100379,0.003701661,0.043088313,0.2231973,0.020404296,0.211407017,0.610196678,0.569780911,0.35117632,-0.218604591,401,244.5,259,KCTD17,potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705],79734
ENSG00000184743,0.003704695,0.072084757,0.151848865,0.020404296,0.281398003,0.531992707,-0.265332208,-0.146026358,0.11930585,685,826,699,ATL3,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526],25923
ENSG00000205542,0.003704065,0.179756598,0.060195631,0.020404296,0.458628411,0.362403941,-0.290878164,-0.119095848,0.171782316,8742,10093,8775,TMSB4X,thymosin beta 4 X-linked [Source:HGNC Symbol;Acc:HGNC:11881],7114
ENSG00000131143,0.003710232,0.046965192,0.210445535,0.020409352,0.222125421,0.596382312,-0.224240014,-0.135977835,0.088262178,15565,18400,16237,COX4I1,cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265],1327
ENSG00000142507,0.00370913,0.025165657,0.314491166,0.020409352,0.153414794,0.685095541,-0.219778433,-0.150354439,0.069423994,1751,1956.5,1815,PSMB6,proteasome 20S subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543],5694
ENSG00000149633,0.003708713,0.157471201,0.070510127,0.020409352,0.427235178,0.38792894,-0.737786876,-0.319478945,0.418307931,113,204.5,145,KIAA1755,KIAA1755 [Source:HGNC Symbol;Acc:HGNC:29372],85449
ENSG00000100206,0.003715583,0.795133025,0.000655132,0.020425824,0.916927514,0.035888805,0.523652099,-0.040440512,-0.56409261,53,36,50,DMC1,DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927],11144
ENSG00000178033,0.003716307,0.12108655,0.094344624,0.020425824,0.371845662,0.435655777,-0.332387035,-0.158020431,0.174366604,289,410,330,CALHM5,calcium homeostasis modulator family member 5 [Source:HGNC Symbol;Acc:HGNC:21568],254228
ENSG00000144285,0.003722994,0.000847643,0.941796635,0.020454096,0.019312912,0.985013294,-1.171429311,-1.197993816,-0.026564505,17,63,49,SCN1A,sodium voltage-gated channel alpha subunit 1 [Source:HGNC Symbol;Acc:HGNC:10585],6323
ENSG00000136448,0.003724943,0.010752597,0.484810131,0.020456325,0.091552456,0.803539243,0.116624313,0.090929188,-0.025695124,1792,1766.5,1629,NMT1,N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857],4836
ENSG00000101457,0.003729543,0.0430113,0.226313712,0.020468272,0.211185481,0.613044723,0.221557935,0.13678784,-0.084770095,421,336,354,DNTTIP1,deoxynucleotidyltransferase terminal interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16160],116092
ENSG00000196189,0.003730206,0.098553031,0.115499141,0.020468272,0.333551294,0.476703648,0.597044559,0.297884209,-0.29916035,59,38,36,SEMA4A,semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729],64218
ENSG00000141971,0.003732757,0.074039449,0.15111084,0.020473796,0.284919984,0.529981662,-0.251609144,-0.138606995,0.113002149,205,253.5,219,MVB12A,multivesicular body subunit 12A [Source:HGNC Symbol;Acc:HGNC:25153],93343
ENSG00000162144,0.003734822,0.004000966,0.708945697,0.02047665,0.051545972,0.908591462,-0.239257783,-0.211309496,0.027948288,346,423,383,CYB561A3,cytochrome b561 family member A3 [Source:HGNC Symbol;Acc:HGNC:23014],220002
ENSG00000105204,0.003750764,0.006700758,0.585765217,0.02055555,0.069311199,0.852990784,0.426138897,0.35291836,-0.073220537,772,561,551,DYRK1B,dual specificity tyrosine phosphorylation regulated kinase 1B [Source:HGNC Symbol;Acc:HGNC:3092],9149
ENSG00000108433,0.003760935,0.019434675,0.367103797,0.020602778,0.13027092,0.730916518,0.164296789,0.117427589,-0.046869201,701,665,623,GOSR2,golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431],9570
ENSG00000168924,0.003765872,0.542159636,0.009793945,0.020621301,0.774588889,0.154338135,0.244024153,0.045428146,-0.198596008,1486,1323.5,1316,LETM1,leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556],3954
ENSG00000112379,0.003777595,0.005241162,0.641757721,0.020675585,0.059942899,0.876549738,0.809265591,0.690447215,-0.118818376,381,203,244,ARFGEF3,ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213],57221
ENSG00000144891,0.003778905,0.000274012,0.70565123,0.020675585,0.009266769,0.906802057,-0.681324307,-0.761251524,-0.079927217,48,69.5,70,AGTR1,angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336],185
ENSG00000003147,0.00378306,0.007866979,0.552820903,0.020681247,0.075793995,0.832873541,0.289678357,0.235430534,-0.054247823,1154,1032.5,1007,ICA1,islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343],3382
ENSG00000172348,0.003781657,0.059997016,0.177477928,0.020681247,0.25550287,0.563146216,0.232325449,0.133628871,-0.098696577,14527,12176.5,12430,RCAN2,regulator of calcineurin 2 [Source:HGNC Symbol;Acc:HGNC:3041],10231
ENSG00000153006,0.003809909,0.126777519,0.092560292,0.02081944,0.381281662,0.43328806,-0.173387387,-0.08171738,0.091670007,457,534,436,SREK1IP1,SREK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26716],285672
ENSG00000204946,0.003812312,0.078922214,0.145945149,0.02082399,0.294701417,0.523625124,-0.252415666,-0.137543429,0.114872237,147,189.5,166,ZNF783,zinc finger family member 783 [Source:HGNC Symbol;Acc:HGNC:27222],100289678
ENSG00000117450,0.003816706,0.072857169,0.152848676,0.020839401,0.282357059,0.53394332,-0.251380698,-0.138114547,0.113266151,3572,4260.5,3989,PRDX1,peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352],5052
ENSG00000182054,0.003828851,0.002989676,0.773462851,0.020897108,0.042571573,0.928906394,-0.268975654,-0.244558571,0.024417083,16910,21275,19607,IDH2,isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383],3418
ENSG00000147113,0.003831131,0.01888833,0.373725985,0.020900949,0.128345768,0.735960396,-0.384181333,-0.276500704,0.107680629,930,1156.5,992,DIPK2B,divergent protein kinase domain 2B [Source:HGNC Symbol;Acc:HGNC:25866],79742
ENSG00000075884,0.003834404,0.000753809,0.903432328,0.020910201,0.018235846,0.973788747,-0.609121589,-0.632092808,-0.022971218,52,76,74,ARHGAP15,Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030],55843
ENSG00000184787,0.003838508,0.078749915,0.143766741,0.020923973,0.294328083,0.521167838,0.183515611,0.09881451,-0.084701101,3060,2906.5,2967,UBE2G2,ubiquitin conjugating enzyme E2 G2 [Source:HGNC Symbol;Acc:HGNC:12483],7327
ENSG00000123684,0.003843031,0.309331328,0.02919488,0.020940019,0.594836874,0.265289604,0.236239156,0.073523475,-0.162715681,1545,1322,1338,LPGAT1,lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985],9926
ENSG00000069020,0.003849073,0.030379496,0.286229228,0.020956921,0.171708604,0.665825738,0.36873299,0.24458436,-0.12414863,2978,2099,2254,MAST4,microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037],375449
ENSG00000148143,0.003849295,0.070572416,0.15800917,0.020956921,0.277949649,0.539856477,0.315844098,0.174828352,-0.141015746,656,540,531,ZNF462,zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684],58499
ENSG00000165806,0.003850971,0.225544742,0.046484182,0.020957439,0.51296048,0.315494826,-0.414910635,-0.154689315,0.26022132,285,389,288,CASP7,caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508],840
ENSG00000145703,0.003864892,0.012947976,0.453881916,0.021023493,0.102908461,0.787326964,-0.675870157,-0.51701341,0.158856747,95,132,112,IQGAP2,IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111],10788
ENSG00000197933,0.00386628,0.015752945,0.426156624,0.021023493,0.115252095,0.770324293,-0.253788524,-0.190901552,0.062886972,102,121.5,112,ZNF823,zinc finger protein 823 [Source:HGNC Symbol;Acc:HGNC:30936],55552
